"person_id","screening_date","arnold_fta_raw","arnold_fta","arnold_nca_raw","arnold_nca","arnold_nvca_raw","arnold_nvca","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge","sex","race","age_at_current_charge","p_charges"
146,2013-02-13,0,1,0,1,0,"No",1,14,1,-1.53,1,-3.23,1,1,0.177618069815195,0,1,0,0,1,1,0,0,1,1,0,0,1,"Caucasian",36,3
1461,2013-08-25,1,2,4,3,2,"No",2,16,6,-0.17,5,-1.9,1,1,0.0355920602327173,0,1,0,1,0,1,0,1,0,0,0,0,1,"African-American",21,6
1463,2013-11-20,2,3,5,4,5,"Yes",7,27,8,0.2,3,-2.37,1,0,1.10249828884326,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",33,6
1467,2013-08-07,4,4,8,5,4,"Yes",2,16,7,-0.03,5,-1.82,1,0,1.03285420944559,0,0,0,0,1,0,0,0,0,0,0,0,1,"African-American",27,18
1470,2013-03-17,2,3,8,5,5,"Yes",10,34,5,-0.38,4,-2.16,1,1,0.215947980835044,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",51,8
1471,2013-08-29,0,1,2,2,3,"No",1,11,5,-0.51,6,-1.67,1,1,0.487850787132101,0,1,0,0,1,1,0,0,1,1,0,0,1,"Caucasian",19,4
1473,2013-02-07,0,1,1,2,1,"No",1,15,5,-0.51,4,-1.99,1,1,0.416666666666667,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",23,2
1479,2013-09-30,1,2,3,3,4,"Yes",2,16,1,-1.73,1,-3.48,1,0,1.87166324435318,0,0,0,0,1,0,0,0,0,0,0,0,1,"African-American",49,8
1482,2013-12-16,2,3,8,5,3,"No",1,15,7,-0.34,5,-1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",21,11
1484,2013-11-12,4,4,8,5,6,"Yes",10,36,9,0.57,10,-0.33,1,0,0.60523613963039,0,0,0,0,1,0,0,0,0,1,0,0,1,"Caucasian",30,11
1484,2013-12-04,4,4,8,5,6,"Yes",8,31,9,0.46,10,-0.33,1,0,0.543805612594114,0,0,0,0,1,0,0,0,0,1,0,0,1,"Caucasian",30,11
1486,2013-10-08,1,2,1,2,3,"No",1,13,3,-0.78,6,-1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",23,5
1488,2013-12-23,2,3,4,3,4,"Yes",1,15,2,-1.2,2,-2.86,1,0,1.84702258726899,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",30,6
1491,2014-01-12,2,3,6,4,4,"Yes",5,22,4,-0.84,4,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",28,7
1493,2013-10-17,1,2,2,2,1,"No",2,16,6,-0.28,3,-2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",24,4
1497,2013-07-29,2,3,7,5,4,"Yes",3,18,4,-0.52,4,-2.01,0,0,2.3990417522245,1,0,0,0,0,0,0,0,0,0,0,0,1,"Caucasian",30,11
1499,2013-01-04,2,3,8,5,4,"Yes",5,23,10,0.68,9,-0.79,1,0,0.704996577686516,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",26,11
1499,2013-09-19,2,3,8,5,4,"Yes",5,23,10,0.79,9,-0.86,1,0,0.588809034907598,0,0,0,0,1,0,0,0,0,0,0,0,1,"African-American",27,13
15,2013-10-03,1,2,3,3,3,"No",5,23,6,-0.3,4,-2.06,1,1,0.347022587268994,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",21,6
1509,2013-01-26,2,3,6,4,5,"Yes",1,14,1,-1.47,2,-2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",42,11
1513,2013-01-24,2,3,6,4,5,"Yes",4,21,5,-0.33,3,-2.45,1,0,1.33607118412047,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",26,10
1515,2013-10-23,2,3,9,6,4,"Yes",2,17,4,-0.68,1,-3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",48,42
1516,2013-04-27,2,3,7,5,4,"Yes",7,26,3,-0.75,1,-3.2,1,0,1.9276180698152,0,0,0,0,1,0,0,0,0,0,0,0,1,"Hispanic",42,31
1520,2013-10-01,1,2,4,3,1,"No",4,21,6,-0.24,5,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",22,4
1522,2013-02-04,2,3,6,4,5,"Yes",3,18,7,-0.03,6,-1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",20,5
1523,2013-04-27,1,2,2,2,4,"Yes",2,17,3,-1.21,2,-2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Other",39,3
1526,2013-12-12,2,3,6,4,3,"No",5,23,4,-0.69,2,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",34,6
153,2013-09-09,0,1,0,1,2,"No",6,24,2,-1.09,2,-2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",28,2
1534,2013-05-06,0,1,0,1,0,"No",2,16,6,-0.29,3,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",27,9
1535,2013-03-02,1,2,3,3,4,"Yes",2,16,7,0.07,5,-1.78,1,1,0.385352498288843,0,0,0,1,0,0,0,1,0,0,0,0,1,"Hispanic",19,4
1538,2013-03-22,2,3,5,4,3,"No",5,22,3,-0.93,1,-3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",41,10
1540,2013-02-17,6,5,8,5,4,"Yes",1,15,5,-0.5,6,-1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",22,10
1542,2013-02-03,2,3,8,5,5,"Yes",2,17,7,-0.12,2,-2.59,1,1,0.347022587268994,0,0,1,1,0,0,1,1,0,1,1,0,1,"African-American",32,32
1544,2013-10-26,2,3,7,5,6,"Yes",3,19,6,-0.27,2,-2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",28,33
1545,2013-11-23,1,2,1,2,3,"No",1,15,5,-0.46,4,-2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",30,5
1548,2013-09-08,6,5,8,5,3,"No",3,19,9,0.41,6,-1.67,1,1,0.260951403148528,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",25,10
1558,2014-01-09,2,3,6,4,4,"Yes",1,14,5,-0.68,5,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",24,9
1559,2014-03-05,1,2,3,3,3,"No",1,13,4,-0.62,5,-1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",22,7
156,2013-04-11,2,3,11,6,6,"Yes",5,23,6,-0.15,6,-1.52,1,1,0.0739219712525667,0,0,0,0,1,0,0,0,1,1,1,0,1,"Caucasian",21,21
1565,2013-10-29,2,3,5,4,2,"No",8,29,5,-0.32,3,-2.34,1,0,0.519164955509925,0,0,0,0,1,0,0,0,0,0,0,0,1,"African-American",33,29
1569,2013-02-17,2,3,8,5,5,"Yes",1,13,7,-0.26,7,-1.41,1,1,0.240588637919233,0,0,0,1,0,0,0,1,0,0,0,0,0,"African-American",22,7
1572,2013-01-19,0,1,1,2,3,"No",1,14,2,-1.01,5,-1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",24,6
1575,2014-01-13,2,3,5,4,5,"Yes",1,13,3,-0.92,2,-2.79,1,0,0.737850787132101,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",26,9
1576,2013-05-20,2,3,9,6,4,"Yes",8,30,8,0.15,6,-1.7,1,0,0.505475701574264,0,0,1,1,0,0,0,0,0,1,0,0,1,"African-American",39,27
1577,2013-04-29,2,3,4,3,2,"No",1,15,1,-2.04,1,-3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",56,3
1581,2013-04-19,2,3,5,4,4,"Yes",5,23,4,-0.68,1,-3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",43,8
1587,2013-04-03,2,3,4,3,2,"No",3,18,1,-2.64,1,-4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",52,5
1588,2014-02-04,1,2,3,3,4,"Yes",4,21,10,0.81,5,-1.94,1,1,0.165468856947296,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",33,4
159,2013-02-26,2,3,5,4,3,"No",4,21,4,-0.96,3,-2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",36,3
1595,2013-04-27,2,3,9,6,4,"Yes",9,31,10,0.86,4,-2.08,1,1,0.377138945927447,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",52,33
1596,2013-03-15,1,2,2,2,2,"No",1,12,3,-0.94,3,-2.34,1,1,0.151779603011636,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",24,3
1601,2013-05-08,2,3,5,4,5,"Yes",2,16,2,-1.01,2,-2.86,1,1,0.235112936344969,0,0,0,1,0,0,0,1,0,0,0,0,1,"Caucasian",29,7
1602,2013-08-10,1,2,1,2,3,"No",1,12,2,-1.1,2,-2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",30,6
1604,2013-12-15,2,3,6,4,5,"Yes",7,27,5,-0.44,3,-2.35,1,1,0.213210130047912,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",33,5
1607,2013-09-13,4,4,6,4,2,"No",1,12,7,-0.32,5,-1.92,1,1,0.430355920602327,0,0,0,0,1,0,0,0,1,0,0,0,0,"African-American",24,12
1608,2013-01-12,2,3,7,5,4,"Yes",10,40,6,-0.48,3,-2.33,1,1,0.027378507871321,0,0,0,1,0,0,0,1,0,0,0,0,0,"Caucasian",47,67
1611,2013-03-30,2,3,6,4,3,"No",3,19,3,-0.91,2,-2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",44,12
1613,2013-03-04,1,2,2,2,2,"No",7,26,3,-0.84,1,-3.09,1,0,1.12440109514031,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",33,5
1622,2013-03-10,2,3,4,3,2,"No",4,21,3,-0.86,1,-3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",50,8
1623,2013-10-22,6,5,11,6,6,"Yes",3,19,7,-0.12,4,-2.2,1,1,0.333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",55,41
1625,2013-04-21,1,2,4,3,2,"No",3,19,10,0.84,9,-0.64,1,1,0.159993155373032,0,0,0,1,0,0,0,1,0,1,0,0,1,"African-American",18,3
1629,2014-02-09,2,3,4,3,4,"Yes",1,14,5,-0.51,4,-2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,10
1631,2013-10-08,1,2,2,2,1,"No",6,24,3,-0.86,1,-3.54,1,0,0.699520876112252,0,0,0,1,0,0,0,0,0,1,0,0,1,"Caucasian",45,4
1634,2013-03-30,1,2,1,2,1,"No",2,16,1,-1.76,1,-2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",41,7
1638,2013-10-04,2,3,6,4,5,"Yes",3,18,3,-0.83,1,-3.3,1,0,1.93309377138946,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",43,24
1640,2013-01-03,1,2,1,2,3,"No",1,12,1,-2.37,1,-3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",47,3
1642,2014-03-18,1,2,2,2,4,"Yes",3,18,6,-0.27,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",27,4
1648,2013-11-16,1,2,1,2,1,"No",2,16,1,-1.59,1,-3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",46,4
1649,2013-11-20,2,3,8,5,6,"Yes",5,23,7,0.05,3,-2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",33,26
1651,2013-03-13,1,2,1,2,3,"No",6,24,3,-0.78,1,-3.37,1,1,0.207734428473648,0,0,0,0,1,0,0,0,1,1,1,0,1,"African-American",46,5
1653,2013-11-22,2,3,5,4,5,"Yes",6,24,5,-0.47,4,-2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",29,7
1655,2013-01-22,2,3,3,3,0,"No",1,13,2,-1.03,4,-2.1,1,0,1.06023271731691,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",20,2
1655,2014-02-14,3,4,3,3,2,"No",1,15,4,-0.63,3,-2.3,1,0,1.82939767282683,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",21,3
166,2013-03-02,2,3,8,5,6,"Yes",1,15,9,0.43,6,-1.56,1,1,0.0657084188911704,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",18,8
166,2013-03-26,2,3,9,6,7,"Yes",2,16,10,0.64,8,-1.03,1,1,0.102498288843258,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",18,13
1660,2013-02-06,2,3,9,6,6,"Yes",3,20,10,0.74,5,-1.85,1,1,0.0833333333333333,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",24,28
1664,2013-02-07,2,3,7,5,2,"No",1,13,8,0.1,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",22,5
1668,2013-03-26,2,3,7,5,4,"Yes",10,35,9,0.49,9,-0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",33,24
1669,2013-01-29,2,3,6,4,3,"No",6,23,10,0.94,8,-1.14,1,0,0.646303901437372,0,0,0,1,0,0,0,0,0,0,0,0,0,"Caucasian",27,12
1670,2013-04-05,1,2,4,3,2,"No",1,14,6,-0.3,6,-1.68,1,0,0.818446269678303,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",20,8
1670,2014-02-01,2,3,8,5,5,"Yes",1,13,6,-0.27,6,-1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",21,10
1680,2013-03-29,2,3,5,4,2,"No",5,23,2,-1.2,5,-1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",47,13
1681,2013-02-05,2,3,6,4,5,"Yes",4,21,2,-1.3,1,-3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",47,10
1682,2013-04-20,2,3,5,4,3,"No",1,13,1,-1.72,1,-3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",37,6
1688,2013-01-26,4,4,7,5,2,"No",1,13,8,0.21,5,-1.74,1,1,0.215947980835044,0,1,0,1,0,1,0,1,0,0,0,0,1,"African-American",21,9
1689,2013-05-05,1,2,1,2,1,"No",1,12,1,-2.15,1,-3.67,1,0,0.763689253935661,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",51,9
169,2013-01-16,2,3,5,4,2,"No",2,16,4,-0.55,3,-2.4,1,1,0.149041752224504,0,1,0,0,1,1,0,0,1,0,0,0,1,"Caucasian",35,10
1691,2013-03-15,2,3,10,6,3,"No",1,15,10,0.69,7,-1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",22,9
1692,2013-07-26,0,1,1,2,3,"No",3,20,1,-1.83,1,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",44,2
1697,2013-01-08,2,3,6,4,2,"No",3,18,5,-0.42,3,-2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",22,3
1699,2013-12-13,0,1,1,2,3,"No",1,13,2,-1.6,1,-3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",30,6
170,2013-02-25,2,3,8,5,5,"Yes",3,19,9,0.52,4,-2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",24,5
1702,2013-06-03,2,3,7,5,4,"Yes",8,28,9,0.36,3,-2.52,1,0,0.807494866529774,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",30,35
1702,2013-06-24,2,3,7,5,4,"Yes",8,28,9,0.36,3,-2.52,1,0,0.75,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",30,35
1709,2014-02-11,2,3,7,5,6,"Yes",6,24,9,0.35,7,-1.46,1,1,0.374401095140315,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",31,28
1715,2013-03-25,2,3,7,5,6,"Yes",4,21,6,-0.26,2,-2.79,1,1,0.0054757015742642,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",40,15
1715,2013-03-28,2,3,7,5,6,"Yes",9,31,5,-0.47,5,-1.83,1,0,1.10249828884326,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",40,16
1717,2013-09-06,4,4,7,5,2,"No",7,26,6,-0.27,7,-1.4,1,1,0.385352498288843,0,0,0,1,0,0,0,1,0,1,0,0,1,"African-American",32,7
1718,2013-05-21,2,3,10,6,5,"Yes",3,20,9,0.44,8,-1,1,1,0.371663244353183,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",22,16
1719,2014-02-18,0,1,0,1,0,"No",1,12,1,-2.72,1,-4.31,1,0,1.15999315537303,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",59,6
1727,2013-02-20,1,2,3,3,3,"No",1,15,1,-1.9,1,-3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",49,10
1729,2013-04-08,2,3,1,2,0,"No",1,15,2,-1.01,1,-3.1,1,1,0.366187542778919,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",36,2
173,2013-11-17,2,3,4,3,2,"No",1,14,5,-0.37,2,-2.63,1,0,0.94678302532512,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",31,14
1730,2014-03-04,2,3,7,5,2,"No",5,23,4,-0.57,1,-3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",45,18
1737,2013-09-10,2,3,6,4,4,"Yes",7,25,9,0.21,8,-1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",32,23
174,2013-11-18,4,4,5,4,2,"No",1,14,2,-1.31,1,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",35,6
1741,2013-02-09,2,3,8,5,6,"Yes",1,14,6,-0.28,4,-2.04,1,1,0.240588637919233,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",21,9
1741,2013-05-07,2,3,9,6,6,"Yes",1,14,8,0.19,6,-1.72,1,1,0.0027378507871321,0,0,1,1,0,0,1,1,0,1,1,0,1,"African-American",21,12
1746,2013-05-16,0,1,2,2,0,"No",5,22,3,-0.95,3,-2.36,1,1,0.0629705681040383,0,0,0,1,0,0,0,1,0,0,0,0,1,"Caucasian",22,2
175,2013-03-16,0,1,1,2,3,"No",1,13,2,-1.04,2,-2.85,1,1,0.0027378507871321,0,0,0,0,1,0,0,0,1,1,1,0,1,"Caucasian",38,2
175,2013-03-19,0,1,1,2,3,"No",2,16,3,-0.86,2,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",38,3
176,2013-09-06,2,3,9,6,4,"Yes",6,24,9,0.53,7,-1.36,1,0,0.782854209445585,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",38,21
177,2013-11-13,0,1,2,2,3,"No",1,13,4,-0.58,7,-1.49,1,0,1.07939767282683,0,0,1,0,1,0,0,0,0,1,0,0,1,"African-American",20,6
1770,2014-02-20,2,3,6,4,2,"No",1,11,2,-1.07,3,-2.28,1,0,0.771902806297057,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",21,5
1776,2013-11-26,1,2,3,3,1,"No",2,16,9,0.46,9,-0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",18,4
178,2014-01-11,2,3,8,5,3,"No",7,27,8,0.28,5,-1.88,1,1,0.232375085557837,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",31,51
1781,2013-03-30,2,3,5,4,3,"No",2,16,3,-0.88,3,-2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",30,4
1782,2014-03-28,2,3,5,4,5,"Yes",2,17,3,-0.88,4,-2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",23,6
1786,2013-02-18,2,3,8,5,3,"No",3,20,9,0.43,5,-1.87,0,0,2.45499657768652,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",38,14
1791,2013-12-21,2,3,7,5,2,"No",3,19,8,0.28,4,-2.03,1,1,0.054757015742642,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",26,16
1792,2013-01-19,2,3,8,5,5,"Yes",2,17,9,0.53,6,-1.73,0,0,2.13809034907598,1,0,0,0,0,0,0,0,0,0,0,0,1,"Native American",22,16
1794,2013-04-13,2,3,5,4,2,"No",2,17,2,-1.23,1,-3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",46,5
1795,2013-04-24,1,2,3,3,4,"Yes",1,13,6,-0.48,6,-1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Hispanic",19,2
180,2013-10-14,1,2,1,2,3,"No",6,25,7,-0.03,8,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",29,2
1800,2013-12-26,2,3,4,3,4,"Yes",8,29,5,-0.46,2,-2.61,1,0,1.10249828884326,0,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",48,10
1804,2013-05-29,1,2,1,2,3,"No",2,17,4,-0.63,2,-2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",32,2
1805,2013-01-14,2,3,9,6,6,"Yes",6,25,5,-0.34,4,-2.17,1,0,0.833333333333333,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",22,15
1806,2013-03-04,2,3,4,3,4,"Yes",9,30,5,-0.74,2,-2.75,1,1,0.118925393566051,0,0,1,1,0,0,1,1,0,0,0,0,0,"Caucasian",30,13
1809,2013-08-13,1,2,4,3,4,"Yes",7,27,4,-0.68,6,-1.69,1,1,0.415468856947296,0,0,1,1,0,0,1,1,0,1,1,0,1,"Other",22,2
181,2014-02-20,2,3,7,5,4,"Yes",2,16,8,0.25,7,-1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",24,18
1819,2013-10-02,2,3,8,5,3,"No",4,21,6,-0.15,5,-1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",22,7
182,2013-10-29,1,2,1,2,1,"No",1,14,2,-1.52,2,-2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Other",28,6
1821,2014-01-13,2,3,5,4,5,"Yes",1,14,3,-1.07,3,-2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",24,5
183,2013-02-26,4,4,8,5,6,"Yes",4,21,10,0.71,7,-1.45,1,1,0.1572553045859,0,0,1,0,1,0,1,0,1,1,0,0,1,"Caucasian",27,27
1844,2013-08-26,2,3,7,5,4,"Yes",3,20,6,-0.14,2,-2.57,1,0,0.860711841204654,0,0,1,1,0,0,0,0,0,1,0,0,1,"Caucasian",47,21
1845,2013-02-27,0,1,0,1,0,"No",5,22,2,-1.37,2,-2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",30,4
1850,2013-02-14,2,3,5,4,5,"Yes",8,29,6,-0.14,7,-1.49,0,0,2.05475701574264,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",29,10
1854,2013-02-08,2,3,6,4,3,"No",2,17,4,-0.58,1,-3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",35,7
1856,2014-03-05,1,2,3,3,4,"Yes",1,12,4,-0.53,5,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",19,4
1860,2013-04-12,2,3,6,4,2,"No",1,12,6,-0.19,6,-1.52,1,0,0.833333333333333,0,1,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",18,8
1861,2013-09-04,2,3,5,4,3,"No",5,23,8,0.1,4,-2,1,1,0.107973990417522,0,1,0,0,1,1,0,0,1,0,0,0,1,"African-American",33,5
1871,2013-04-21,2,3,7,5,5,"Yes",1,15,8,0.07,8,-1.14,1,0,0.901779603011636,0,0,0,1,0,0,0,0,0,0,0,0,0,"African-American",22,11
1874,2014-02-13,0,1,0,1,2,"No",1,15,4,-0.83,4,-2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",26,2
1878,2013-08-28,2,3,9,6,6,"Yes",3,20,10,0.62,7,-1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",21,10
1880,2013-11-04,7,6,8,5,2,"No",1,15,10,0.72,8,-1.22,1,1,0.0246406570841889,0,0,0,1,0,0,0,1,0,1,0,0,1,"Other",18,11
1884,2013-12-29,0,1,0,1,2,"No",1,13,4,-0.64,4,-2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",25,3
1886,2013-05-03,2,3,8,5,5,"Yes",6,24,3,-0.93,1,-3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",57,21
1888,2013-01-26,2,3,7,5,5,"Yes",4,21,5,-0.47,4,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",29,12
189,2013-07-29,2,3,4,3,4,"Yes",7,26,9,0.39,6,-1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",50,5
1893,2013-03-10,2,3,7,5,5,"Yes",1,15,8,0.19,4,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",21,7
1893,2013-03-26,2,3,7,5,5,"Yes",1,15,8,0.25,4,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",21,7
1895,2013-02-07,1,2,5,4,4,"Yes",5,23,10,1.34,9,-0.66,1,1,0.0492813141683778,0,0,0,0,1,0,0,0,1,1,0,0,1,"African-American",25,15
1897,2013-03-21,1,2,3,3,1,"No",3,19,7,-0.08,8,-1.16,1,0,1.60797399041752,0,1,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",18,5
190,2013-12-29,2,3,7,5,4,"Yes",5,23,10,1.08,7,-1.44,1,0,1.05475701574264,0,0,1,1,0,0,0,0,0,1,0,0,1,"African-American",31,30
1901,2013-08-26,0,1,0,1,0,"No",1,15,3,-1.19,1,-3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",39,2
1903,2014-03-12,2,3,1,2,2,"No",3,20,2,-1.27,1,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",36,2
1904,2013-01-16,0,1,0,1,0,"No",1,14,4,-0.69,3,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",28,2
1906,2013-03-27,1,2,1,2,3,"No",2,17,4,-0.7,3,-2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",27,4
